Links,Locality,Price,Beds,Property Type,Baths,Description,Garden,Yard,Terrace,Lift,Pool,Roof Access,Seafront,Views,Garage,Optional Garage,Airspace,Optional Airspace,Furnished,Finished
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-swieqi-4122532301898819708,Swieqi,350000,3,Apartment,1,"Swieqi Malta; Fourth floor 3-bedroom APARTMENT in a small block. Property consists of approximately 146sqms and comprises of an open plan kitchen/living/dining area leading to front terrace. Also having 3 bedrooms (main with en-suite & walk-in wardrobe), main bathroom and a back terrace. Will be ready built in Shell form by 30/9/2023, and semi finished excluding bathrooms and internal doors by 31/12/2023 Freehold.Ref: 240191028-259 Bathrooms: 1",0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-zurrieq-4122532301898817602,Zurrieq,235000,2,Apartment,1,"Entrusted to Northern Properties as Sole agents, is this wonderful wide-fronted Apartment located in Zurrieq, known as ""In-Nigret"". Situated at 1st floor level, this brand-new and very well-lit property has one of the most desirable internal layouts and a facade of 33ft. It includes a spacious kitchen/living/dining area which is connected to a front balcony, study room, larger than usual main bathroom, a utility room, main bedroom with a spacious en-suite shower, a double bedroom and a rear balcony. Finishings have been upgraded from the standard list and also include 60x60cm rectified and gloss tiles in a light neutral grey colour. Excludes bathrooms and internal doors. Freehold and served with lift. Highly recommended. Call now to set a viewing appointment.Ref: 12472 Size: 107sqm Bathrooms: 1",0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-ta-xbiex-4122532301898817864,Ta' Xbiex,252000,2,Apartment,2,"First Floor Apartment In Ta Xbiex To Be Sold In Semi Finished State. New development in Ta Xbiex consisting of only five units, situated close to daily amenities and not far from the marina. This first floor apartment consists of two bedrooms main with en suite facilities, main bathroom, open plan and large back terrace. Apartment is being sold in semi finished state, highly finished common area and served with lift. To be built in shell form by end of the year and finished by May 2024.Ref: SS1C37192 Size: 80sqm Bathrooms: 2",0,0,1,1,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-penthouse-for-sale-st-pauls-bay-4122532301898817457,St Paul's Bay,195000,2,Penthouse,2,"Penthouse comprise of a large front terrace with possibility to do a small pool / jacuzzi, Good size open plan having the Kitchen / Living & Dining Area overlooking the front terrace, the main bedroom with large terrace at the back as well, the 2nd spare bedroom and finally the shower room. On top, use of your own roof and airspace. Incredible value! Total penthouse floor space close to 72 Sq mtrs - Approx 50 Sq mtrs internal - 22 Sq mtrs terraces. 50 Sq mtrs of Roof space which will magnificent 360 deg views!! Project to start beginning of 2023. Penthouse will be finished by the end of the year (2023). All common area will be complete, including Lift, stairs, plastering, painted, drainage works, rain water, facade as per plan attached, letterboxes, main door, meters cabinet, all water proofing etc. Airspace also included in the price.Ref: 28859 Bathrooms: 2",0,0,1,1,1,1,0,0,0,0,0,1,0,1
https://www.propertymarket.com.mt/view/4-bedroom-apartment-for-sale-pieta-4122532301898817540,Pieta,275000,4,Apartment,2,"PIETA - Very spacious four bedroom apartment located on a quiet road, close to all amenities of Pieta.This Apartment is situated at third floor level in a block of four units. It offers 169 square meters and comprises a large open plan kitchen, living, and dining area leading up to a large front terrace. The corridor consists of a laundry room and the main bathroom. Completing this layout are four double bedrooms and a back balcony. The master bedroom connects to it's own ensuite, and a large walk in wardrobe, spacious enough for a couple.Offered finished including bathrooms excluding internal doors & freehold.Contact Emanuel on 79041613 to book an appointment.Ref: 63979 Size: 169sqm Bathrooms: 2",0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-st-julians-4122532301898819172,St Julian's,350000,2,Apartment,1,"ST JULIAN'S - APARTMENT - Close to all amenities comes this 2 Bedroom Apartment. Consisting of a separated Kitchen area, Dining and Living area, 2 double Bedrooms, 2 Bathrooms and a Balcony. Complementing this property is the use of roof. For more information feel free to reach out to us.Ref: 240461020-16 Bathrooms: 1",0,0,0,0,0,1,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-house-of-character-for-sale-zabbar-4122532301898819178,Zabbar,479500,3,House of Character,2,"ZABBAR - HOUSE OF CHARACTER - Located in the centre of Zabbar and close to all amenities such as shops, bank and church. This property compromises of an Entrance Hallway, Open Plan Kitchen/Living/Dining, 3 large Bedrooms , 2 Bathrooms , Yard , large back Terrace and a small front Balcony. Full Roof ownership and a good sized Washroom. This property was recently renovated and is being sold Freehold. Kindly contact agent for immediate viewing.Ref: 240061152-23 Bathrooms: 2",0,1,1,0,0,1,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-penthouse-for-sale-rabat-4122532301898817589,Rabat,495000,3,Penthouse,2,Double fronted three bedroom penthouse being finished excluding doors and bathrooms. One car garage also availableRef: 28870 Bathrooms: 2,0,0,0,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-gozo-marsalforn-4122532301898817447,Gozo - Zebbug,195000,3,Apartment,1,"MARSALFORN - A 2nd Floor Fully Furnished Apartment situated in Marsalforn within a walking distance to the beach,restaurants and all amenities, which makes the property ideal for summer residence and rental investments. The Apartment comprises of an open pla kitchen/living/dining area, 3 bedrooms, main bathroom and a front/back balcony.Ref: SS6C22974 Bathrooms: 1",0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/2-bedroom-penthouse-for-sale-hamrun-4122532301898818443,Hamrun,234000,2,Penthouse,1,"HAMRUN - PENTHOUSE - Property is located in a quiet area of Hamrun but close to all amenities. Layout comprises a welcoming 40 SQM Open Plan Kitchen/Living/Dining, 2 Bedrooms, Main Bathroom, Large Front 20 SQM Terrace and a back Terrace. This property will be sold finished with Airspace excluding bathrooms and internal doors. It is also Wheelchair-accessible, served with lift and Freehold. Construction will be done by the end of 2023. Kindly call the agent for more information.Ref: 240061150-113 Bathrooms: 1",0,0,1,1,0,0,0,0,0,0,1,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-marsascala-4122532301898817804,Marsascala,290000,3,Apartment,2,"A 2-bedroom + games room apartment in a brand new development in Marsaskala. The apartment is being sold fully finished including bathrooms and doors and it is to be completed by May 2024. The apartment is located on the second floor and it has a total area of approx. 117 m2 with an internal area of approx. 106.50 m2. The layout consists of: an open plan kitchen/living/dining area with a front terrace of approx. 4.30 m2, a main bedroom with an en suite and a back balcony, another double bedroom with a back balcony, a single bedroom/games room and a main bathroom. There are optional garages available at an additional price.Ref: SAPT24991 Size: 106sqm Bathrooms: 2",0,0,1,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/4-bedroom-penthouse-for-sale-gzira-4122532301898817775,Gzira,1275000,4,Penthouse,5,"Appointed as Exclusive Representatives on this 4 bedroom duplex Penthouse in an excellent location having distant Views of Valletta. Set on a plot of 335sqm with a spacious entrance Hall upon entering leading you to a spacious Living Room and connected Dining Room which both lead out onto a large Terrace enjoying incredible open views reaching Valletta and beyond. A separate fitted Kitchen connects the Dining Room to the sleeping quarters which are made up of 3 double Bedrooms (all with en-suite facilities) that lead out onto another spacious Terrace. A Washroom and guest Bathroom complete the first level. The second level is currently set up as an independent unit consisting of 1 Bedroom, Bathroom, Utility Room and open plan Kitchen & Living area. This level also enjoys a large Terrace with a Swimming Pool from which you can take in the stunning views. The current owner currently rents out this level, offering the new owners the potential to earn an extra income should they wish to do so. While currently set up as separate units, an internal staircase connecting the 2 floors is already in place and there would be no extra work for the property's new owners. An inter-connected 1 car lock up Garage is included in the price, as is the overlying Airspace with the plot large enough to split the property into 4 separate units. Freehold and served with a lift. For further details, kindly contact the assigned Certified Sales Agent.Ref: SP450830 Size: 314sqm Bathrooms: 5",0,0,1,1,1,0,0,0,0,1,0,1,0,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-burmarrad-4122532301898818232,St Paul's Bay,306000,2,Apartment,1,"Corner Two Bedroom Apartment With A Large Terrace and Unobstructed Views For Sale In Burmarrad. The property, which is on the 4th floor forms part of a new development and features an open plan leading to a large terrace on one side and a corner terrace on the other side, both with beautiful country views, a main bedroom, a spare bedroom and a bathroom. Sold partly-finished. Great value!Ref: SS1C37086 Size: 82sqm Bathrooms: 1",0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-ta-l-ibragg-4122532301898817654,Swieqi,675000,3,Apartment,2,"A third floor apartment in this sought after area of Swieqi is now up for sale. Property comprises of an open plan kitchen/living/dining, 3 bedrooms (main with en-suite), 2 bathrooms and a very large terrace measuring 94SQM with a pool. It includes a lock up garage. A must view!Ref: APT19536 Bathrooms: 2",0,0,1,0,1,0,0,0,1,0,0,0,0,0
https://www.propertymarket.com.mt/view/1-bedroom-duplex-for-sale-valletta-4122532301898817539,Valletta,330000,1,Duplex,1,"VALLETTA - Comes with this quaint, beautifully converted duplex maisonette brimming with traditional features. As you set foot into the hallway you enter a cozy living space, perfect for lounging. Taking the stairs to the floor beneath one finds a fully functional kitchen with appliances and a bathroom while on the floor above there is an airy double bedroom leading onto a traditional balcony. The property and its particular location in Valletta offers an undiluted experience of the Maltese traditional way of life – a boutique rental in a typical Valletta street where neighbors still lower their baskets for the bread man. Its location, close to the recently restored historic Fort St Elmo, is within walking distance from theatres, museums, restaurants, cafes, and shops in the center of the city.Contact Emanuel on 79041613 to book an appointment.Ref: 65541 Size: 56sqm Bathrooms: 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-iklin-4122532301898817446,Iklin,239000,2,Apartment,2,"IKLIN - A 1st Floor Apartment situated in the heart of Iklin close to amenities and shops, comprising of an open plan kitchen/living/dining area, 2 bedrooms, 2 bathrooms, box room, balcony and a terrace. Optional Basement Level Garages are available for purchase.Ref: SS6C22979 Size: 86sqm Bathrooms: 2",0,0,1,0,0,0,0,0,0,1,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-penthouse-for-sale-qawra-4122532301898817652,St Paul's Bay,630000,3,Penthouse,2,"A brand new fully detached penthouse enjoying a large surrounding terrace and located right on the seafront, enjoying unobstructed views. Property is nearing completion and is being offered completely finished including doors and bathrooms. Open plan layout, with 3 bedrooms and 2 bathrooms (main ensuite). A 2 car lock up garage is available at an extra cost.Ref: PH16205 Bathrooms: 2",0,0,1,0,0,0,1,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-st-julians-4122532301898817780,St Julian's,400000,3,Apartment,1,"This beautifully located second floor Apartment in a prime area of St. Julian's, just a few seconds away from the Sea Front. On entering one will find a large Kitchen / Living / Dining with a connecting small Balcony. Being a split level, after a couple of steps one will find a Guest Toilet that is followed by a Main Bathroom that is adjacent to the Main Bedroom. One will then find another 2 spacious Bedrooms. The 3rd Bedroom also has a utility room as well as a balcony which looks onto a back Garden. For further details, kindly contact the assigned Sales Agent.Ref: W-01DV82 Size: 155sqm Bathrooms: 1",1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/2-bedroom-penthouse-for-sale-marsascala-4122532301898817566,Marsascala,241000,2,Penthouse,2,"A 2 bedroom penthouse for sale located in Marsaskala, Malta, within walking distance of all the amenities such as bus stops, shops, and restaurants.The layout comprises an open plan kitchen/living/dining area, 2 double bedrooms, 1 ensuite bathroom, 1 main bathroom, a veranda, a balcony, and a spacious terrace with sea views.This penthouse is air-conditioned and is equipped with a TV in the living room, and a washing machine on the roof.- AlejandroRef: 41270 Bathrooms: 2",0,0,1,0,0,1,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-gzira-4122532301898817588,Gzira,275000,3,Apartment,2,"GZIRA- A Centrally located good-sized 3-bedroom apartment (APP no 3) including a front balcony and a back terrace. This apartment forms part of a new project having a selection of 2- or 3-bedrooms apartments. Garages are also available. The apartments are being sold semi-finished - (External finishes only included). Internal finishes are optional upon request. NOT TO BE MISSED! The project will be ready in Shell form by December 2023 and completed with external finishings by September 2024. Prices from 170,500 euro. Penthouses up to 339,000 (no 26) including airspace.Ref: 28869 Bathrooms: 2",0,0,1,0,0,0,0,0,0,1,0,1,0,1
https://www.propertymarket.com.mt/view/2-bedroom-penthouse-for-sale-swieqi-4122532301898817782,Swieqi,450000,2,Penthouse,2,"A spacious Penthouse with 37 Sqms of Outdoor space being sold inclusive of its own Roof & Airspace. Comprises of: Spacious Front Terrace Open Plan Kitchen / Living / Dining Bathroom 2 Bedrooms Walk-In Wardrobe En-suite Roof & Airspace For further details, kindly contact the assigned Certified Sales Agent.Ref: W-02DK4I Size: 94sqm Bathrooms: 2",0,0,1,0,0,1,0,0,0,0,1,0,0,0
https://www.propertymarket.com.mt/view/2-bedroom-maisonette-for-sale-st-pauls-bay-4122532301898818457,St Paul's Bay,175000,2,Maisonette,1,"ST PAUL""S BAY - A ground floor two bedroom apartment in this new development in St Paul""s Bay, situated in a quiet road, yet close to the beach and all amenities. The property measures approximately 85sqm, and comprises a kitchen/living/dining area leading to a balcony, two double bedrooms, both with access to a balcony, and main bathroom. Being sold in shell form.Ref: 240041072-13 Bathrooms: 1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-penthouse-for-sale-gzira-4122532301898817448,Gzira,323000,3,Penthouse,1,"GZIRA - Situated close to University Area, is this Fully Furnished and Air-Conditioned Penthouse and set on high grounds in one of the best streets of this area. The Layout comrpises of an open plan kitchen/living/dining area leading to a front terrace ideal for entertaining, 3 bedrooms, main guest bathroom, washroom and a back terrace. Both Terraces offer distant views. The Property has it's own airspace, washing machine, tumble dryer and served with Lift. Highly Recommended. Will be available for sale 1st February 2023.Ref: SS4C22506 Bathrooms: 1",0,0,1,1,0,0,0,0,0,0,0,1,1,0
https://www.propertymarket.com.mt/view/3-bedroom-penthouse-for-sale-st-julians-4122532301898817547,St Julian's,1100000,3,Penthouse,2,"A unique opportunity has arisen to purchase a 3-bedroom duplex Penthouse in St. Julians, excellently located, only seconds from the seafront and all amenities. Set within a smart block, this modern, stylish property comprises a bright, open plan kitchen/dining/living area, 3 bedrooms (master with en suite) and main bathroom. This truly luxurious, freehold accommodation boasts very well-sized terraces commanding astonishing sea-views. Highly recommended. Ref 25193 For viewings, please contact Zoli on +356 79771023 or email zoli@bre.com.mt #bernardsrealestate #realestate #forsale #property #malta #stjulians #penthouse #home #modern Ref: 25193 Bathrooms: 2",0,0,1,0,0,0,1,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/1-bedroom-maisonette-for-sale-paola-4122532301898817843,Paola,149000,1,Maisonette,1,"PAOLA - New to the market this cosy fully furnished ready to move into ground floor MAISONETTE situated in Paola . Property comprises of a front patio ideal for relaxation with outdoor furniture. Kitchen/dining, hallway that lead to a bedroom, main bathroom, central courtyard with a staircase leading to a private terrace ideal for entertaining or further development for another bedroom. This property is being sold freehold. Call agent for viewings.Nicole 77 49 47 91 nzammit@remax.com.mtRef: 240251119-38 Size: 70sqm Bathrooms: 1",0,1,1,0,0,0,0,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-pieta-4122532301898817787,Pieta,395000,2,Apartment,2,"A 2 bedroom Apartment for sale on the Pieta Seafront. This wonderfully laid out apartment is situated only a short drive away from Malta s capital city Valletta. This apartment includes: - Kitchen / Living / Dining Area - 2 Double Bedrooms - 2 En Suite Bathrooms This apartment is close to all amenities and would make a wonderful home for a small family. For further details, kindly contact the assigned Certified Sales Agent.Ref: W-02L05N Size: 91sqm Bathrooms: 2",0,0,0,0,0,0,1,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-penthouse-for-sale-st-pauls-bay-4122532301898817967,St Paul's Bay,366000,3,Penthouse,2,"ST PAUL'S BAY – New to the market and currently on plan is this new residential development located in a sought after area in St Paul's Bay. This charming development close to all amenities consists of apartments, penthouses and interconnecting garages. They are being sold in shell form. Estimated to be completed by December 2024. Contact agent if you require more information.Ref: 240291001-2805 Bathrooms: 2",0,0,0,0,0,0,0,0,1,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-maisonette-for-sale-marsaxlokk-4122532301898818188,Marsaxlokk,360000,3,Maisonette,2,"A 3-bedroom maisonette with a backyard in a brand new development in Marsaxlokk. The maisonette is being sold fully finished including bathrooms and doors and it is to be completed by July 2024. The maisonette is located on the ground floor and it has a total area of approx. 197.16 m2 with an internal area of approx. 157.59 m2. The layout consists of: an open plan kitchen/living/dining area with a front patio, a main bedroom with an en suite, 2 other double bedrooms, a main bathroom, a pantry, a box room and a backyard. There are optional garages available at an additional price.Ref: SMAS25013 Size: 157sqm Bathrooms: 2",0,1,0,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-gzira-4122532301898818245,Gzira,239000,2,Apartment,2,"Second floor Apartment marked as no.3, forming part of a new smart block, situated in a highly sought after area of Gzira, within walking distance of many points of interest such as Stella Maris College, NSTS English Language School, D’Argens Pharmacy, Gzira Health Care Centre, Gzira Parish Church, Manoel Island and the Gzira Promenade. Property has an area of 90.5m2 and cosists of:Combined kitchen, living and diningMain bathroomMain bedroom equipped with an ensuiteSpare double bedroom2 balconiesPrice: €239,000Ref: SS1C37135 Size: 85sqm Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-iklin-4122532301898817445,Iklin,239000,2,Apartment,2,"IKLIN - A 1st Floor Apartment situated in the heart of Iklin close to amenities and shops, comprising of an open plan kitchen/living/dining area, 2 bedrooms, 2 bathrooms, box room, balcony and a terrace. Optional Basement Level Garages are available for purchase.Ref: SS6C22981 Size: 81sqm Bathrooms: 2",0,0,1,0,0,0,0,0,0,1,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-gozo-sannat-4122532301898818226,Gozo - Sannat,225000,3,Apartment,2,"Larger Than Usual Three Bedroom Apartment Facing Country Views For Sale in Sannat Gozo – Century21 Properties in Gozo. Conveniently located in the lovely village of Sannat close to daily amenities is this already built-in shell form 3-bedroom Second Floor APARTMENT for sale spread on 136m2 and forming part of a smart block facing country views. Layout consists of a welcoming combined kitchen/dining leading to a living area, a good-sized covered terrace facing country views, a box room, main bathroom and 3 double bedrooms (one comes with en-suite facility, an area for a walk-in closet and a back terrace). Apartment is being sold in shell form with optional finishing package upon request. Worth viewing!Ref: SS1C35934 Size: 129sqm Bathrooms: 2",0,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-gzira-4122532301898817541,Gzira,302000,3,Apartment,2,New Block and a small block in Gzira. Last Unit on the second-floor available large apartment of approximate 160sqm served with lift and it has 3 double bedrooms main bedroom with ensuite and a large main bathroom. It also has a large open plan with washroom and 2 balcony front and back. offered finished excluding internal doors and bathrooms. freeholdContact Emanuel on 79041613 to book an appointment.Ref: 64217 Size: 142sqm Bathrooms: 2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-attard-4122532301898818440,Attard,263000,3,Apartment,2,"ATTARD - APARTMENT - 3rd floor Apartment in the heart of Attard. A larger than usual apartment being constructed in a block of 5 units being sold in shell form. This 3 Bedroom Apartment comprises of a large Open Plan - Kitchen/Dining/Living area, 3 Bedrooms main with En-Suite, Bathroom and a Box Room. Freehold. For more information feel free to reach out to us.Ref: 240461015-12 Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/5-bedroom-villa-for-sale-lija-4122532301898818137,Lija,7500000,5,Villa,7,"The beautiful Villa is set on a plot of approx. 2,500 Sqm, converted with no expense spared, having all flooring in marble and travertine. The property is being sold fully finished and comprises of: Large garden Swimming Pool Fully equipped Kitchen Terraces 5 Bedrooms with underlying heating 7 Bathrooms Cellar Parking for 6/7 cars Intelligent lighting In this beautiful property, one finds a small chapel. For more information about this Villa call the number provided and visit one of our lounges located around Malta.Ref: W-02BLIN Size: 750sqm Bathrooms: 7",1,0,1,0,1,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-town-house-for-sale-rabat-4122532301898817453,Rabat,295000,3,Town House,2,"This townhouse unconverted close to all amenities , having its original tiles , space for a storage under stairs, 3 bedrooms and 2 bathrooms plus kitchen and a very spacious living area. In this sought after area. With some TLC will make a lovable home. Having its own airspace and can develop another two floors to have an additional rooms. Total foot print 125sqm.Ref: 28855 Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.propertymarket.com.mt/view/2-bedroom-town-house-for-sale-zejtun-4122532301898819174,Zejtun,640000,2,Town House,1,"ZEJTUN - TOWNHOUSE - Located close to all amenities comes this charming Townhouse in the Urban Conservation Area of this beautiful village. Property has special features such as traditional patterned tiles, high ceilings, large rooms and a private well. Comprises of an Entrance hall, spacious Sitting room, Bathroom, Internal Yard and Kitchen/Dining leading to a large Courtyard with Well which is also Ideal for entertainment. A staircase takes you to the first floor where one finds 2 double Bedrooms, a traditional Maltese Balcony, another Kitchen and Bathroom/Washroom leading to a Roof Terrace overlooking the Courtyard. This accommodation has full ownership of Roof with Airspace. Property also has a large Cellar, entering from a separate main entrance door. Being sold Freehold. For viewing or more information contact one of our Property Consultants.Ref: 240231050-5 Bathrooms: 1",0,1,1,0,0,1,0,0,0,0,1,0,0,0
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-swatar-4122532301898818430,Birkirkara,256000,2,Apartment,2,"SWATAR - A ready built first floor Apartment, forming part of a new development. Property is situated in a quiet residential area of Swatar. Consists of an open plan kitchen/living/dining room, two double bedrooms, two bathrooms. Property is being offered highly finished excluding internal doors. Completion date 2023. Ideal for first time buyers or a rental investment! Optional interconnecting garages available. Surely not to be missed!Ref: 240331001-528 Bathrooms: 2",0,0,0,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-swatar-4122532301898818423,Birkirkara,256000,2,Apartment,2,"SWATAR - A ready built first floor Apartment, forming part of a new development. Property is situated in a quiet residential area of Swatar. Consists of an open plan kitchen/living/dining room, two double bedrooms, two bathrooms. Property is being offered highly finished excluding internal doors. Completion date 2023. Ideal for first time buyers or a rental investment! Optional interconnecting garages available. Surely not to be missed!Ref: 240331001-533 Bathrooms: 2",0,0,0,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-maisonette-for-sale-kalkara-4122532301898817699,Kalkara,379000,3,Maisonette,2,"KALKARA - Two floors, Three bedroom maisonette being sold as Fully Furnished. The layout is in the form of a small hall leading into bathroom, two bedrooms, large open plan Kitchen / Living / Dining and the garden with a pool . One large double bedroom main with ensuite, guest bathroom, back balcony & utility room. Located close to all amenities and within walking distance to the seafront. Property is Freehold. Contact your preferred agent for a viewing.Ref: 240081068-4284 Bathrooms: 2",1,0,0,0,1,0,1,0,0,0,0,0,1,0
https://www.propertymarket.com.mt/view/3-bedroom-apartment-for-sale-sliema-4122532301898817651,Sliema,625000,3,Apartment,2,"A selection of Apartments in this sought after area of Sliema are now up for sale. Property comprise of an open plan kitchen/living/dining, 2 - 3 bedrooms (main with En-Suite), walk-in Closet, washroom, front terraces and balconies. Optional garages are also available.Ref: SAPT22643 Bathrooms: 2",0,0,1,0,0,0,0,0,0,1,0,0,0,0
https://www.propertymarket.com.mt/view/3-bedroom-penthouse-for-sale-sliema-4122532301898817642,Sliema,600000,3,Penthouse,2,A Corner penthouse offering a much larger than usual open space and with side sea views forming part of a smart block right in the centre of Tigne close to all amenities. The property has an area of approximately 154 sq m and comes with a developable airspace (currently +1 confirmed). Due to its layout all its windows and terraces overlook the streets. The property is in a highly desirable and rentable area of Sliema and offers one of the last few remaining airspace in the vicinity.Ref: AA19525 Bathrooms: 2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
https://www.propertymarket.com.mt/view/1-bedroom-apartment-for-sale-sliema-4122532301898818124,Sliema,315000,1,Apartment,2,"A prestigious new development located in Tigne, just off the commercial centre and the very sought after Sliema front. This 8th floor Apartment for sale in Sliema being sold finished to a very high standard including all communal areas such as main entrance, staircases and elevator. All units are sold as Freehold. The property comprises of: Open Plan (kitchen/living/dining) Bedroom 2 bathrooms Garage and car spaces are also available as optional situated at basement levels. For further details, kindly contact the assigned Certified Sales Agent.Ref: SA449895 Size: 58sqm Bathrooms: 2",0,0,0,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-gzira-4122532301898818241,Gzira,259000,2,Apartment,2,"Fifth floor Apartment marked as no.10, forming part of a new smart block, situated in a highly sought after area of Gzira, within walking distance of many points of interest such as Stella Maris College, NSTS English Language School, D’Argens Pharmacy, Gzira Health Care Centre, Gzira Parish Church, Manoel Island and the Gzira Promenade. Property has an area of 95.3m2 and cosists of:Combined kitchen, living and diningMain bathroomMain bedroom equipped with an ensuiteSpare double bedroom3 balconiesPrice: €259,000Ref: SS1C37145 Size: 82sqm Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/1-bedroom-maisonette-for-sale-mellieha-4122532301898817405,Mellieha,265000,1,Maisonette,1,"Mellieha maisonette on ground level comprising of a combined kitchen/living/dining, 1 double bedroom, and bathroom. Complementing this property is a lovely front yard ideal as a BBQ area. The property is situated in an excellent location very close to the sea.Ref: 12465 Size: 45sqm Bathrooms: 1",0,1,0,0,0,0,0,0,0,0,0,0,0,0
https://www.propertymarket.com.mt/view/2-bedroom-penthouse-for-sale-tarxien-4122532301898817422,Tarxien,240000,2,Penthouse,2,"A 2-bedroom penthouse located in Tarxien situated on the fourth floor and served by a lift. The apartment will be sold finished in shell form. It consists of: a front terrace ideal for entertainment, an open plan (kitchen, living area and dining area), a main bathroom, a main bedroom with an en suite, a spare bedroom and a back terrace. Call us today to book your viewing!Ref: SPEN24975 Size: 84sqm Bathrooms: 2",0,0,1,1,0,0,0,0,0,0,0,0,0,1
https://www.propertymarket.com.mt/view/3-bedroom-maisonette-for-sale-marsaxlokk-4122532301898818193,Marsaxlokk,310000,3,Maisonette,2,"A 3-bedroom maisonette with a backyard in a brand new development in Marsaxlokk. The maisonette is being sold fully finished including bathrooms and doors and it is to be completed by July 2024. The maisonette is located on the ground floor and it has a total area of approx. 176.89 m2 with an internal area of approx. 126.89 m2. The layout consists of: an open plan kitchen/living/dining area with a front patio, a main bedroom with an en suite, 2 other double bedrooms, a main bathroom and a backyard. There are optional garages available at an additional price.Ref: SMAS25009 Size: 126sqm Bathrooms: 2",0,1,0,0,0,0,0,0,0,1,0,0,0,1
https://www.propertymarket.com.mt/view/2-bedroom-apartment-for-sale-pieta-4122532301898819702,Pieta,230000,2,Apartment,2,"PIETA - New development consists of a ground floor maisonette, 5 Apartments and a Penthouse. These residential units will be ready in shell by 31/3/2024, and semi finished excluding bathrooms and internal doors 30/06/2024. Units available: 1 Bedroom Maisonette, 5 two plus study apartments, 1 bedroom penthouseRef: 240191028-265 Bathrooms: 2",0,0,0,0,0,0,0,0,0,0,0,0,0,1
